dialogue_id,company_author,created_at,n_turns,first_customer_msg,weak_label,predicted_intent,escalated_to_dm
79776,SouthwestAir,2017-11-30T12:35:09+00:00,2,I cannot wait for the @SouthwestAir Want to Get Away commercial on the @AmericanAir staffer who pushed the computer button to allow all AA pilots to schedule vacation at Christmas........,other,other,False
574623,Ask_Spectrum,2017-12-03T06:53:48+00:00,2,Stop throttling my internet. @115955 @Ask_Spectrum,other,other,True
431799,ChipotleTweets,2017-10-10T10:15:18+00:00,3,I wish @ChipotleTweets was open right now,other,other,False
61462,AmericanAir,2017-11-01T20:56:35+00:00,2,mci -&gt; ord,other,other,False
163621,AmazonHelp,2017-11-24T19:18:50+00:00,2,Very frustrating that currently your website is not working. Trying to shop your deals but won’t recognize my email,technical_issue,technical_issue,False
788949,AskLyft,2017-10-12T10:59:26+00:00,2,My @115879 driver has no clue what she’s doing. She made me late. I should’ve just taken the train. 😡😡😡,other,other,True
804073,AmazonHelp,2017-10-12T16:59:06+00:00,2,"Hi, ordered a product to be delivered today.. however I have received an empty box.. please help!",other,other,False
287557,AmericanAir,2017-10-06T15:03:14+00:00,4,Good morning @AmericanAir my handicapped 72-year old mom is flying today. Been waiting on hold for 30 but flight coming up. Need help!,other,other,True
730684,Morrisons,2017-10-10T20:25:48+00:00,2,not what I ordered these green bananas aren't edible and won't be for a week https://t.co/hWRxZFeRGe,other,other,True
385912,AmazonHelp,2017-10-09T12:30:47+00:00,8,@115850 pathetic service. Delivered broken product and not providing replacement of broken product even https://t.co/4ciTmlyJph,technical_issue,technical_issue,False
339857,AirbnbHelp,2017-10-07T23:22:40+00:00,4,Just had my accomodation cancelled in Auckland with reason given. Lift your game @115783,other,other,True
244590,AppleSupport,2017-10-05T12:20:55+00:00,2,Too early in the morning for my phone to be restarting itself! This is getting annoying! @115858 🤦🏻‍♀️,other,other,True
817688,Delta,2017-10-12T20:32:54+00:00,3,after threatening me to deplane now I got a very clean tray...kudos to you guys 😏 https://t.co/J5PdgADXNo,other,other,True
557364,AmericanAir,2017-12-02T20:47:31+00:00,4,-platinum pro here. So I've flown with you a time or two. LGA AA just took my bag that clearl fit in sizer (ALWAYS fits) First trip away from my 2 mo old. Thanks for making me be away for her longer upon arrival home. I will be the 1 bawling in 11E for the next 3 hrs,feature_request_or_praise,feature_request_or_praise,True
585722,AmazonHelp,2017-12-03T14:58:47+00:00,10,what should I do if my Amazon tablet is in fastboot mode?,other,other,False
340948,AirAsiaSupport,2017-11-25T02:45:28+00:00,2,メールアドレス変更するにはどうしたら良いですか？,other,other,False
830546,Uber_Support,2017-10-13T03:50:23+00:00,3,"First ride today &amp; Last Failed to give $20 discount despite app showing it did, then also charged me a 2nd fare which app had an error",billing_refund,billing_refund,False
748227,TMobileHelp,2017-10-07T01:40:41+00:00,2,"Hey @115911, let's talk. Looking to bring one line back.",other,other,True
647937,marksandspencer,2017-11-22T17:14:40+00:00,2,is your social media department having a day off?? #apparentlyofferssupportbutnottoday. https://t.co/B9Tk8OxClT,other,other,False
420464,AmazonHelp,2017-10-10T06:33:33+00:00,5,can you tell me why my order get cancelled 402-9885493-7568327,delivery_order_status,delivery_order_status,False
161740,Safaricom_Care,2017-11-24T17:57:46+00:00,3,"I din't receive my money that 22242 reverse after not getting kcpe results,kindly help",other,other,False
533739,comcastcares,2017-11-30T21:18:12+00:00,4,"So, the past month I've probably worked more OT than I have this entire year at my job and somehow I've gotten that cute notice from @116136 saying I've used up 90%+ of my data even though I haven't even really been home. I also find it interesting that this has popped up for...",other,other,False
385209,MicrosoftHelps,2017-10-09T11:02:47+00:00,5,"stuck on 'Restoring your previous version of Windows', the same happens when I reboot.. what can I do? thanks",feature_request_or_praise,feature_request_or_praise,False
43926,sprintcare,2017-11-01T15:59:40+00:00,5,worse fuckin mistake I made was going to you guys,other,other,False
285848,AskAmex,2017-10-06T14:03:49+00:00,9,"There's no security concern here, as it's just what a rep messaged re: the bonus, no account info. But sure, how can she chat you?",other,account_access,False
326615,HPSupport,2017-10-07T16:20:51+00:00,2,thankyou for your support but it's looking like my HP printer has given up #dissapointedbestprinterieverhad,other,other,False
278645,AmazonHelp,2017-10-06T06:59:15+00:00,4,"team facing lots of issue with Amazon Pay balance since last 2 days ,order done then get cancelled itself balance is rs 1510",delivery_order_status,delivery_order_status,False
462528,AmazonHelp,2017-12-01T02:39:15+00:00,4,"I’ve spoken with multiple people, including myself, who aren’t getting their deliveries with your new delivery system. I’m now hesitant to order anything for Christmas. Go back to the USPS",delivery_order_status,delivery_order_status,False
159355,AskeBay,2017-11-23T11:50:37+00:00,4,نصيحة,other,other,True
549309,sainsburys,2017-12-01T19:28:25+00:00,2,"why have you made it impossible to get into my app? It pops up saying I need to change my logon to an email address, I follow the pop up and it tells me to log in WITH an email address",account_access,account_access,False
548151,AppleSupport,2017-12-02T11:13:32+00:00,5,PLEASE sort out the bug that makes my phone crash every minute! It’s ridiculous! #iOS112 update,technical_issue,technical_issue,False
825649,comcastcares,2017-10-13T00:11:29+00:00,5,We are aware that some customers might be experiencing service outages in N CO Springs. Crews are in the process of repairing. @Comcastcares,other,other,True
482030,BofA_Help,2017-12-01T02:12:14+00:00,2,I’ve been locked out of my biz account for months &amp; can’t get BOA to send me a code to unlock. Tried calling now at 8:30pm&amp; 9pm for help &amp; all I get is “sorry we are closed” but all over your website it says 7am-10pm?????? https://t.co/hd07JRRASC,account_access,account_access,False
248145,AmazonHelp,2017-10-05T15:59:08+00:00,3,"order 4075652688.4005160  u cancel payment ws made by NRE account,post a cheque to address  SOORADA GOPAL KUMAR  TEL NO 8422990099",billing_refund,billing_refund,False
51981,VerizonSupport,2017-11-01T18:01:24+00:00,2,service outtage in Ridgefield NJ. When will business service be running again???,other,other,False
455796,comcastcares,2017-11-30T23:52:15+00:00,10,Thanks @comcastcares ! I love worrying about one more thing! https://t.co/ATamLXVqGr,feature_request_or_praise,feature_request_or_praise,True
694610,VirginTrains,2017-11-23T15:24:15+00:00,2,your staff are treating your customers in the most disgusting way. Platform 7 Euston the team verbally abused a frail old man,other,other,False
381639,asksalesforce,2017-10-05T09:14:58+00:00,3,I would like to ask how to unchecked massively some options of leads (Email Opt Out) Thanks in advance,feature_request_or_praise,feature_request_or_praise,False
3328,ChipotleTweets,2017-10-31T22:53:17+00:00,2,Get your food for $3 @ChipotleTweets if you come in a costume!!!,other,other,False
687177,AdobeCare,2017-11-23T12:35:45+00:00,3,Why adobe @116233 hasn't  got proxy support? Whyyyyy?  I don't see nothing creative with that!,other,other,False
199415,AppleSupport,2017-10-04T10:24:55+00:00,2,"Can I get MBP 2017 13inch 16gb RAM in India? If not, is buying from the US a good idea (wrt warranty) for an Indian citizen?",other,other,False
447099,idea_cares,2017-11-30T16:21:29+00:00,3,Ok but I am not satisfied with your best service and I want to back my money because your service are  poor and I am happy with my another network airtel so kindly transfar my recharge . on my alternate no. after 2 hur ather wise I am going to cansumar foram,other,other,False
655732,AirAsiaSupport,2017-11-22T13:58:46+00:00,7,Flew @115802 4 times this week. They were between 40 minutes and 3 hours delayed on every flight! #travel #badbusiness #terribleservice,other,other,False
517562,AmazonHelp,2017-12-02T01:54:03+00:00,3,why do I pay for Amazon Prime and 2-day shipping if I don’t get my packages in 2 days? @115821,delivery_order_status,delivery_order_status,False
159104,comcastcares,2017-11-24T16:20:20+00:00,2,Why does @116136 ‘s cables stop 2.5 miles from my house so I’m stuck with dial up speed satellite internet because this shit is killin me,other,other,True
805568,AmazonHelp,2017-10-12T17:33:24+00:00,4,Frustration is opening an @115821 package and realising you ordered the wrong size phonecase https://t.co/zwOognTngM,delivery_order_status,delivery_order_status,False
673501,VerizonSupport,2017-11-23T08:08:04+00:00,2,"Internet/cable outage in forest Hills, NY - calling Verizon in AM - had enough of this #spectrumoutage",other,other,False
230393,British_Airways,2017-10-05T02:07:44+00:00,3,thank you sooo much - one of your staff found my lost pens from a previous flight!,feature_request_or_praise,feature_request_or_praise,False
126192,Delta,2017-11-24T03:09:41+00:00,13,Sitting at the airport for 9 hrs. on Thanksgiving waiting for our plane to departure. No back up plane was called &amp; people’s dinners had to be cancelled. No other flight options tonight. Hoping to get answers and fly out. #Thanksgiving #Delta #flightdelay,other,other,True
459661,UPSHelp,2017-12-01T01:00:49+00:00,5,"what is considered ""end of day"" when a package is being delivered? It's already a day late and it's already end of day here or is EOD later for UPS?",delivery_order_status,delivery_order_status,True
519156,VirginAmerica,2017-12-02T00:37:28+00:00,2,Help! I'm an idiot -- was on VX1232 on 12/01. Just landed &amp; realized I left my toiletry bag on the plane. Row 13 - LMK what to do. THX!,other,other,False
432267,AmazonHelp,2017-10-10T15:17:39+00:00,14,- 3 items were scheduled for return on 27th Sept and they haven't been picked up yet!,other,other,False
333440,ChipotleTweets,2017-10-07T18:40:08+00:00,2,tried to get ahold of you regarding a safety concern. But the email complaint link you sent me wouldn't work. What do I do?,other,other,False
318569,AmazonHelp,2017-10-07T08:08:50+00:00,2,any offers on fifa 18 for ps4 ?,other,other,False
220808,AskDSC,2017-08-24T17:59:24+00:00,2,"Got a couple trial shaving kits - @122358 vs @73331. After DSC blade gave me worst cut I've ever had, Harry's is winning. https://t.co/KyTTMEPQjE",complaint,complaint,True
486015,airtel_care,2017-12-01T08:09:41+00:00,2,Reply my dm.,other,other,False
95157,UPSHelp,2017-11-30T15:46:07+00:00,2,we have two packages that have been severely delayed that is impacting our ability to deliver for customers. Where's the tracking updates? Need these packages ASAP.,delivery_order_status,delivery_order_status,True
574782,AirAsiaSupport,2017-11-30T01:52:03+00:00,2,i would like to do a name correction,other,other,False
126684,sizehelpteam,2017-11-23T22:26:21+00:00,2,"Hi I’ve just placed an order through your app, after submitting payment it came up with an error ‘Problem making network request JDCLTVC1-409’. Payment appears as processing on my bank. I just want to make sure the order has gone through.",billing_refund,billing_refund,False
575874,DellCares,2017-12-03T07:32:00+00:00,4,@DellCares it seems if we have issues with laptop purchased in Sept and want to work urgently there is no tech support available on Sundays. Guess we will have to go to local vendor since it's very urgent for us to use the laptop.,other,other,False
694250,DellCares,2017-11-16T11:37:42+00:00,18,"Never purchasing a @118197 laptop again. Call center is a disgrace, being palmed off from one technician &amp; department to the next.",other,other,True
378431,AmazonHelp,2017-10-09T04:14:23+00:00,13,U r putting the customers in trouble..my reg no-7008524488,other,other,False
737967,UPSHelp,2017-10-06T20:49:18+00:00,2,Hello pls have someone contact me from the local hub who is accountable for today's delivery!,other,other,True
220615,AskVirginMoney,2017-09-30T12:01:48+00:00,9,I've been on hold to the call centre for twenty minutes and each time the phone goes dead when they answer!!,other,other,False
767448,XboxSupport,2017-10-11T15:57:16+00:00,6,So are you guys planning on ever fixing Sonic Mania’s horrible slowdown on the Xbox One?,other,other,False
702697,AskPlayStation,2017-11-23T16:19:50+00:00,3,"my psvue was cancelled due to funds not being able to be added to my wallet. Everything is valid, so I think it is a Sony payment issue. Need my service up for NFL games today. Help!",billing_refund,billing_refund,True
336478,CoxHelp,2017-10-07T19:35:21+00:00,2,lol - TV goes to color bars every other day. one tv doesn't turn on half of the time. on hold for over 36 minutes. lol Cox,other,other,True
221142,AskRBC,2017-10-02T18:24:00+00:00,2,Is there a widespread problem with Touch ID function w. RBC Mobile app? I've tried everything to no avail since the IOS 11 update,other,account_access,False
185754,AmericanAir,2017-10-04T13:56:50+00:00,2,Hey @AmericanAir  - flight attendant Victoria in the main cabin on Flight 1728 from PHL to Orlando is THE BEST! Absolutely the best!,other,other,False
281871,AskLyft,2017-10-06T11:08:02+00:00,4,my account got charged before I even got a car to come get me ?? I still haven't been able to get picked up wtf???,billing_refund,billing_refund,True
